component,1,2,3,4,5,6,7,8,9,10,11,Cycle
1,95.08 (C),98.87 (C),97.13 (C),93.41 (C),93.40 (C),93.94 (C),93.48 (C),92.16 (C),96.78 (C),102.18 (C),105.14 (C),2.00 (s)
