component,1,2,3,4,5,6,7,8,9,10,11,Cycle
1,95.74 (C),99.88 (C),98.14 (C),93.89 (C),94.19 (C),94.65 (C),94.04 (C),92.91 (C),97.71 (C),104.06 (C),107.51 (C),2.44 (s)
